FID_,Max_1HR,Max_1HR_2,Max_1HR_72,Max_1TD,RH_Count,TD_Count,EV,DTW,TWI,Suscept_3
6332,0.983509015746,0.640457252177,1.26321795801,0.684,22,0,1.4862908953999998,103.094348989,8.73645090347,1
6350,0.913999059508,0.267299204103,0.861010172675,0.684,22,0,2.23176060268,1121.81840935,5.710880724500001,1
6360,0.935418244771,0.291507046563,0.8970600911550001,0.684,22,0,2.84248941352,996.602669172,4.50733457869,1
6361,0.825973098561,0.2768397998,0.8558109816859999,0.684,22,0,2.79419682205,1885.13085686,5.36983316416,1
6406,0.645605102434,0.2696773834149999,0.8043570589210001,0.684,22,0,3.09023191812,907.035193948,4.07569852665,1
6407,0.64548812641,0.272488471535,0.808239135477,0.684,22,0,3.03473368895,769.706022516,4.23108116825,1
6416,0.907536751346,0.290479069478,0.892532328242,0.684,22,0,2.32872793751,879.4842264049998,7.22360636371,1
6417,0.912453865601,0.287042185917,0.8887192738259999,0.684,22,0,2.4515975188100003,1001.49120557,6.7961622265,1
6418,0.918365596715,0.282995712454,0.884246311956,0.684,22,0,2.48717032554,1070.45438182,6.40393739112,1
6433,0.916582183404,0.389801860939,1.01109820496,0.684,22,0,2.27001795396,1533.55396971,6.05842600373,1
6439,0.924780052358,0.436208509315,1.06087753773,0.684,22,0,1.72359954457,1994.55425621,7.52740094892,1
6440,0.924832805991,0.437993462715,1.06328483423,0.684,22,0,1.74234324694,1873.82493748,7.70436118865,1
6442,0.983096887668,0.639170481099,1.26204535696,0.684,22,0,1.4369624853099998,143.01438787,8.23160175844,1
6448,0.659412553598,0.325339700641,0.8851138733580001,0.684,22,0,2.46490619231,472.91532169,6.79932648765,1
6450,0.914062674108,0.287917957494,0.890367241282,0.684,22,0,2.1237497923,882.6602976239999,7.47986195485,1
6451,0.91905308578,0.284448507984,0.886510022616,0.684,22,0,2.36452326213,946.056359395,7.15677642893,1
6470,0.76832110801,0.312315111443,0.892618855177,0.684,22,0,1.81606176332,143.587945977,4.82403101653,1
6491,0.643014709497,0.286949876567,0.827702170816,0.684,22,0,2.24280111728,481.361830588,8.33679819954,1
6492,0.639972108603,0.287680377811,0.827917192876,0.684,22,0,2.11513346019,628.1630289710001,7.41698464712,1
6497,0.986104494333,0.6487234175209999,1.27126196623,0.684,22,0,1.71740762754,536.390531025,6.49260318084,1
6504,0.978906204303,0.626634405305,1.25101706634,0.684,22,0,1.72264878695,89.50705338780001,5.557736846,1
6507,0.917700030302,0.3372956284309999,0.950203571403,0.684,22,0,1.82783974886,2395.54867723,5.73200568645,1
6508,0.917379236884,0.338719288508,0.95225374235,0.684,22,0,1.50199795377,2275.50765737,7.01330209762,1
6545,0.928845087687,0.477064774434,1.11277659734,0.684,22,0,3.0348832808,1148.14779227,5.03579026322,1
6611,0.975293512146,0.6149359464649999,1.23982845942,0.684,22,0,2.20637331371,465.402885595,6.70083840711,1
6620,0.729484898559,0.306290574498,0.8754850898759999,0.684,22,0,2.51334310956,557.504072847,6.31324752875,1
6629,0.929374214262,0.455543991178,1.08102313429,0.684,22,0,2.59696845447,2300.86247502,6.4913489109,1
6630,0.930651517238,0.460885979361,1.08665257389,0.684,22,0,2.53149910595,2352.02734447,9.42836533284,1
6641,0.986803950866,0.65068029364,1.27257761955,0.684,22,0,1.92749316863,406.901028996,6.58119994313,1
6645,0.883422901233,0.295289183656,0.89398040995,0.684,22,0,2.46338702717,1299.9824441100004,5.75904330942,1
6664,0.640603742056,0.315799715749,0.8670951305769999,0.684,22,0,3.17299516903,1225.5928441500002,5.0864058477,1
6674,0.657391298901,0.323880774505,0.882590270404,0.684,22,0,2.3899929753,507.66379444,7.05869187308,1
6675,0.657880559564,0.3207469895479999,0.878381531437,0.684,22,0,2.62557722641,473.400073367,5.09203361203,1
6693,0.981198031327,0.634368922176,1.25897830108,0.684,22,0,2.4944440262,949.4512743780002,6.99471277299,1
6694,0.981063240104,0.63414325979,1.25912049082,0.684,22,0,2.38422959501,1050.70402996,8.55691030351,1
6695,0.981146327655,0.634315600991,1.2591204524,0.684,22,0,2.4893596564,1007.13646091,8.74008006316,1
6757,0.915721595287,0.393202850693,1.01654393213,0.684,22,0,1.70777174405,1116.84147265,5.85585360649,1
6758,0.91838534832,0.4141662228109999,1.04009651661,0.684,22,0,1.82872963445,951.617327944,5.0148042871600005,1
6759,0.917335058673,0.407422298597,1.03264606807,0.684,22,0,1.33459810404,923.750182926,7.221334582970001,1
6760,0.916424825788,0.400110293428,1.02439880371,0.684,22,0,1.5929029685299998,1015.3743566,6.2636883478100005,1
6789,0.911829368543,0.268663937258,0.8624863099240001,0.684,22,0,2.32155446017,1133.69599753,6.08504701719,1
6884,0.615629825099,0.31181846816,0.8547896126219999,0.684,22,0,3.64458566013,1907.95652532,4.39462212264,1
6888,0.923945202018,0.275507067172,0.874754166828,0.684,22,0,2.7939052812000003,1257.2901240499998,7.753210671030001,1
6944,0.993884159459,0.242987858752,0.843027018838,0.684,22,0,1.32385258521,170.161100594,5.77862228699,1
6948,0.985599730232,0.6469466686249999,1.26909931573,0.684,22,0,1.42633919737,84.47187733289998,9.08895352555,1
6949,0.985937441389,0.647983516256,1.27003096872,0.684,22,0,1.47654189048,100.356397303,8.94351761748,1
6957,0.636893724573,0.288456323332,0.828178783943,0.684,22,0,2.09839224336,774.961162131,7.43362468234,1
6958,0.638660907745,0.287455650667,0.827258333564,0.684,22,0,2.12549199119,683.2552565350002,6.62749328613,1
6959,0.638487483921,0.285401831413,0.82435868218,0.684,22,0,2.30272921177,691.571922146,7.358236049049999,1
6962,0.634904526671,0.287091424068,0.825752002994,0.684,22,0,2.3422461178,849.3180653949998,7.43627342292,1
6969,0.924697953052,0.441327821078,1.06811997603,0.684,22,0,1.93795086843,1553.23576459,8.54645714858,1
7001,0.925796425133,0.442918349254,1.0687073762,0.684,22,0,1.96760598057,1869.55040976,8.56117494949,1
7029,0.838098101575,0.276723400272,0.858249326204,0.684,22,0,2.5470617087000003,1711.2854043299997,7.42690838441,1
7034,0.847443206268,0.275380562795,0.8583587868170001,0.684,22,0,2.61927425861,1664.71475864,7.50352323679,1
7035,0.841488519683,0.2755677551029999,0.857350876555,0.684,22,0,2.5477720223,1747.96118952,6.87092172192,1
7058,0.61918523352,0.319254391274,0.866102179228,0.684,22,0,3.47771120414,2066.6622114,7.66888685142,1
7059,0.623004544398,0.318686431338,0.866369861981,0.684,22,0,3.5576124741000004,1948.2995426,7.1454338035800005,1
7096,0.613409805077,0.310569514279,0.852427884384,0.684,22,0,3.52009967099,1992.94986592,6.861941170540001,1
7102,0.605799083993,0.311922538584,0.852125031463,0.684,22,0,3.66818430113,2339.90595431,5.34268358199,1
7103,0.609660931847,0.311302315771,0.8523766743510001,0.684,22,0,3.58105261684,2162.84998779,7.03967893755,1
7115,0.986634227363,0.650200805881,1.27222895622,0.684,22,0,1.86104464293,494.285842556,6.464948216260001,1
7129,0.918912544847,0.321569821735,0.936189889908,0.684,22,0,0.963869137868,623.409936776,5.74228238495,1
7169,0.628565375622,0.3070290386679999,0.8517215022669999,0.684,22,0,3.25957984191,1360.9827023100004,6.18155579885,1
7170,0.628243270567,0.305058201491,0.8488991573710001,0.684,22,0,3.3116842818400003,1305.121998,6.15421912507,1
7197,0.921452507377,0.3173276335,0.930316746235,0.684,22,0,0.7162262612379999,929.385050456,7.80335276702,1
7204,0.767715236597,0.306664883568,0.884652505841,0.684,22,0,1.84091399387,445.080794343,5.69944134169,1
7248,0.916282235512,0.4066958384849999,1.03299460667,0.684,22,0,0.962881984106,669.773320054,6.648301452130001,1
7249,0.915422888597,0.399630723894,1.02500166297,0.684,22,0,1.09910426319,769.4198305009999,5.250404108270001,1
7269,0.920453051726,0.322401508689,0.935173386777,0.684,22,0,1.28763845834,1554.46100117,7.34654948711,1
7304,0.923227531295,0.269332608869,0.86582816993,0.684,22,0,2.64850036169,995.16892181,5.486153204320001,1
7328,0.924380251655,0.436464180549,1.06184108611,0.684,22,0,1.77071315921,1802.58238899,8.61219433452,1
7329,0.9231860375,0.430736236148,1.05570997222,0.684,22,0,2.1415253407,1739.87633024,7.807815547530001,1
7339,0.917050076568,0.340622180182,0.954618580963,0.684,22,0,1.70630006364,2211.90035708,6.760229894609999,1
7437,0.986558562831,0.649971317304,1.27201349484,0.684,22,0,1.87925324551,446.726658616,5.24617631713,1
7448,0.960593705376,0.573713486393,1.20491206149,0.684,22,0,2.56619295416,2009.60283552,6.990479337999999,1
7457,0.980610231184,0.632888319357,1.25818433177,0.684,22,0,2.43853917153,1116.18389913,6.8848181213,1
7480,0.644718121018,0.288350498467,0.830093672401,0.684,22,0,2.39032062462,415.757091837,8.38324726732,1
7485,0.982633596864,0.637777579242,1.26081801488,0.684,22,0,1.4398927382800002,78.98413300369998,8.16511220848,1
7488,0.642615424262,0.317419611745,0.8698653291769999,0.684,22,0,3.06057832607,1141.28203225,4.73323410863,1
7489,0.64409573776,0.323929783048,0.8792601751119999,0.684,22,0,2.9796798318300004,1108.41763485,7.60622296476,1
7490,0.643311483375,0.320883209422,0.8748412778820001,0.684,22,0,2.97912044608,1129.9207454,6.92587930034,1
7532,0.986128225923,0.64838454624,1.27019165953,0.684,22,0,2.38999208651,329.354366154,4.56597789338,1
7536,0.986404637838,0.6495732778109999,1.27186357769,0.684,22,0,1.6460395179699998,537.570157848,8.878712052759997,1
7537,0.986739397049,0.6505079507829999,1.27248389721,0.684,22,0,1.7692342599200002,495.822598544,8.27519862468,1
7538,0.986641165457,0.650235748082,1.27230795434,0.684,22,0,1.7327131849500002,569.08891971,8.32751749821,1
7539,0.933489262047,0.285347930456,0.886368091834,0.684,22,0,2.54949359866,944.608246834,5.789802551269999,1
7551,0.92091964261,0.304268558147,0.905241319689,0.684,22,0,2.38829104266,2209.46097495,8.05124835291,1
7552,0.921454606872,0.304254003261,0.905688698355,0.684,22,0,2.53586735557,2112.669364,7.94654177536,1
7553,0.918989442786,0.313036551078,0.91524211665,0.684,22,0,2.55822545582,2538.70470043,7.02106280031,1
7555,0.920337136303,0.305445003722,0.906323298812,0.684,22,0,2.41892087743,2305.34329018,8.55678851516,1
7582,0.928417783359,0.299619527213,0.904485662436,0.684,22,0,2.7277562919700005,1049.33671893,5.77559450745,1
7623,0.7785379701649999,0.265122399248,0.829051168828,0.684,22,0,3.0225833305400003,723.350421214,5.35379874953,1
7625,0.782881189857,0.266418039276,0.8318239837360001,0.684,22,0,3.01990550383,836.446557805,5.18658974185,1
7633,0.668755899776,0.2500713011529999,0.782819829204,0.684,22,0,2.18107406259,1027.67483133,8.37413138854,1
7634,0.671274493306,0.249588299101,0.7827563275730001,0.684,22,0,2.34412474935,910.373760986,8.27421712031,1
7645,0.92004976528,0.39428190408,1.01060037102,0.684,22,0,3.15029926413,2974.16034696,5.38736562262,1
7655,0.876445057063,0.261677623823,0.845151206543,0.684,22,0,2.84364992431,1551.20337562,8.14090150207,1
7670,0.928613475391,0.257175578958,0.849681136154,0.684,22,0,2.75064279651,1548.91508543,7.26642265171,1
7674,0.925945312812,0.300963913572,0.904571780871,0.684,22,0,2.4287088467,1430.3353343500005,7.28578483109,1
7677,0.929400214704,0.292972645517,0.895226158328,0.684,22,0,2.6446815366,1162.2734837299995,5.09744785599,1
7684,0.787181946635,0.2571823075409999,0.819753871361,0.684,22,0,3.46565226392,778.0693336039999,5.64715479398,1
7700,0.648541188429,0.23326038652,0.754302553714,0.684,22,0,3.21622838742,2285.12313612,5.36237819202,1
7717,0.918410499217,0.370790802321,0.981022494324,0.684,22,0,2.72023389662,3636.69589341,8.36625038456,1
7718,0.918328833249,0.37116564148,0.981901228428,0.684,22,0,2.618031015,3711.82968935,8.20378947712,1
7737,0.918522947601,0.370360173285,0.979957295316,0.684,22,0,3.12138302362,3616.03614249,6.2333504415,1
7749,0.9304375271,0.25703582565,0.849863614639,0.684,22,0,2.6492139209400003,1491.60302734,6.63379442841,1
7752,0.963465923071,0.575650309523,1.20151593486,0.684,22,0,2.5685478576,268.037011476,5.78520949119,1
7762,0.664094954729,0.26328174924,0.800127673766,0.684,22,0,2.83685437009,932.114667516,6.6943325300100005,1
7764,0.972837867373,0.6068905703090001,1.23207085213,0.684,22,0,2.46999839873,289.937055946,5.59500015135,1
7782,0.959235235535,0.251909817601,0.848558586219,0.684,22,0,2.67895107379,953.2412537880002,6.85485302231,1
7800,0.6656290198629999,0.245078054959,0.775069479357,0.684,22,0,2.31835377837,1291.7842698,8.32446468652,1
7802,0.667406454421,0.246579528116,0.77760505258,0.684,22,0,2.13272369588,1166.4901819500003,8.00614605977,1
7803,0.667745518684,0.249246278405,0.7814192930859999,0.684,22,0,2.07490440445,1097.4644120900002,6.64511097196,1
7833,0.645255768094,0.236003010951,0.757309983517,0.684,22,0,3.12323144268,2442.9078275800007,6.14128186136,1
7837,0.646733988609,0.236564736813,0.758468369288,0.684,22,0,3.1272217143,2453.85092463,6.345206408639999,1
7838,0.646577894688,0.2391816547349999,0.762085302009,0.684,22,0,3.18677754913,2453.02038019,4.68464146513,1
7874,0.711252623695,0.2454888262489999,0.7864025922139999,0.684,22,0,3.17269162531,935.451045855,5.576805637430001,1
7898,0.918238427105,0.3714300039509999,0.982652291142,0.684,22,0,2.50156683125,3628.85604653,7.31814941755,1
7899,0.918128447655,0.371521718227,0.983223401583,0.684,22,0,2.495710545,3516.89436231,7.135389064040001,1
7904,0.930089658812,0.442204411093,1.060548042,0.684,22,0,3.42095142834,2095.54135113,4.67074770847,1
7906,0.931807992822,0.450545860549,1.06973821026,0.684,22,0,3.47231363217,1923.71145576,4.53886714172,1
7952,0.92436477329,0.303400880524,0.906884067825,0.684,22,0,2.44870801172,1628.79675853,7.81406835983,1
7953,0.924942697798,0.303101736307,0.906918638093,0.684,22,0,2.32207008738,1537.38539872,8.24998339485,1
7981,0.905087070032,0.260004814376,0.848788570274,0.684,22,0,2.8002735492900004,1890.4072839,6.14452881905,1
7985,0.908677306669,0.2567824783,0.8449375937720001,0.684,22,0,2.54360041618,1533.80058609,6.4376931624600005,1
8023,0.928246356939,0.257543377186,0.8501300215719999,0.684,22,0,2.60498175224,1492.43863794,6.87712025041,1
8024,0.927639388432,0.258149143498,0.850868005874,0.684,22,0,2.6988891356300004,1398.0092389299996,6.7875521512,1
8031,0.925301174907,0.41882907643,1.03517351782,0.684,22,0,2.78005717532,2609.16866295,8.43747066604,1
8049,0.916912906879,0.349664836316,0.95700413633,0.684,22,0,2.90289117488,3712.90906683,6.661402563819999,1
8066,0.917937634355,0.364747312614,0.973765068135,0.684,22,0,2.98474783048,3766.95003609,6.030051461339999,1
8102,0.827860694507,0.274606186254,0.853079756786,0.684,22,0,2.6004392453,1997.52608068,6.90431161745,1
8115,0.923852117925,0.416064743338,1.03394522955,0.684,22,0,2.72457532053,2654.84016903,7.380770599600001,1
8133,0.835129179453,0.275702908897,0.856179888834,0.684,22,0,2.53102666352,1837.89789994,7.91889753298,1
8134,0.8295555571719999,0.275749162833,0.855049582322,0.684,22,0,2.43911848634,1918.88324957,7.58893535603,1
8151,0.924389748701,0.257915763451,0.8498538881540001,0.684,22,0,2.91093203798,1580.66244604,5.521434374299999,1
8176,0.646424245834,0.256645381451,0.786415493488,0.684,22,0,3.06270871162,1555.03739528,8.31391267519,1
8177,0.648231259847,0.255304958356,0.785009383145,0.684,22,0,3.21171354083,1570.2009882299997,4.83220684598,1
8182,0.668083479328,0.244503496155,0.774863752627,0.684,22,0,2.2747811328200003,1175.27247928,7.34036160076,1
8184,0.921501481855,0.314547556478,0.920364521645,0.684,22,0,2.52814335544,1875.62004103,8.07841567106,1
8206,0.877100811716,0.260432069762,0.843519028864,0.684,22,0,2.8136584525300004,1412.9417262700003,7.7147966915,1
8277,0.918514404978,0.315285075562,0.917691959654,0.684,22,0,2.47981504445,2645.01272297,5.67817415862,1
8294,0.925158424624,0.419252545155,1.03605652267,0.684,22,0,2.70105007963,2600.59758875,8.45028798256,1
8295,0.92496186826,0.419405673941,1.03665008148,0.684,22,0,2.66035776729,2591.517005779999,8.59599470867,1
8306,0.654203770453,0.236056175933,0.7596262818889999,0.684,22,0,3.02575102511,2148.24713996,4.43683279664,1
8318,0.918223628872,0.3346819705079999,0.946146074094,0.684,22,0,1.98149333043,2334.31609018,5.94631837308,1
8332,0.668047899646,0.252175472677,0.7855897152,0.684,22,0,2.28319245361,1017.87999186,7.46632605479,1
8338,0.917777950947,0.373982463892,0.988064047618,0.684,22,0,2.73402339882,2991.92302001,7.04648410751,1
8341,0.921917956764,0.314178320816,0.920338450852,0.684,22,0,2.60025031334,1779.49222747,5.85507837485,1
8344,0.920623228712,0.318831022008,0.925568703878,0.684,22,0,2.51509962675,1961.01605207,7.68010887214,1
8346,0.921377047896,0.315577808022,0.92174488306,0.684,22,0,2.37983056903,1871.46081543,7.50669089268,1
8351,0.977615246815,0.246493053756,0.8446197914229999,0.684,22,0,1.77595741645,321.058389658,6.70521803997,1
8421,0.659698687218,0.2596122479,0.7939146006550001,0.684,22,0,3.09145475995,1123.87334519,6.68240490701,1
8463,0.949368093984,0.254016364025,0.849509602886,0.684,22,0,2.68820046899,1120.334262,6.37133860308,1
8467,0.95650884098,0.252276644625,0.84851196511,0.684,22,0,2.70006234917,1079.91625529,5.68645068204,1
8468,0.951669335365,0.253277468681,0.848932393392,0.684,22,0,2.62713889072,1159.9103433299997,5.9411118506,1
8492,0.925537922553,0.302839813488,0.907019972801,0.684,22,0,2.34640526133,1437.3443473299997,7.49007832014,1
8493,0.926086742627,0.302580180921,0.907087762105,0.684,22,0,2.39028831906,1343.33648238,7.64159174399,1
8494,0.922348395542,0.311874680497,0.917384819852,0.684,22,0,2.4951976137900003,1766.0755326399997,7.06975931329,1
8495,0.924699751394,0.3043457482539999,0.908540172236,0.684,22,0,2.36966511033,1538.21659499,7.36808196398,1
8496,0.923635735594,0.30755576851,0.912310322811,0.684,22,0,2.57805485601,1636.66088724,6.899463925039999,1
8497,0.757063445346,0.257604960738,0.8137469240299999,0.684,22,0,2.73123605107,180.750725847,7.040883751929999,1
8501,0.94998759345,0.253511855477,0.848915454588,0.684,22,0,2.5841362941100003,1219.7454140899997,7.23171168043,1
8502,0.950488429959,0.253079638138,0.848399292615,0.684,22,0,2.6606036112,1254.9770656300002,7.49817003012,1
8525,0.926168193077,0.255225231935,0.8463712704590001,0.684,22,0,2.3022851687,1561.24414249,6.67104471277,1
8527,0.933119272744,0.286804964697,0.888298850369,0.684,22,0,2.44154727681,881.5284587999998,6.81001345494,1
8528,0.934073943841,0.286372038095,0.888148754835,0.684,22,0,2.49666340011,788.647283406,5.72064250625,1
8537,0.918029521481,0.3717399936609999,0.983937459477,0.684,22,0,2.56486280232,3405.60352357,7.661090732330001,1
8538,0.917928131188,0.371883943677,0.984543554923,0.684,22,0,2.81393732647,3299.5846697,7.55774663906,1
8540,0.918338105083,0.3744400210679999,0.986758643389,0.684,22,0,2.73333024878,3424.39657844,8.05797292446,1
8541,0.918908500065,0.380284398289,0.993456885976,0.684,22,0,2.85493328174,3346.59486299,7.742497619090001,1
8544,0.917817894018,0.368126216924,0.979495568096,0.684,22,0,2.7376567671200003,3535.36731034,7.255271129,1
8579,0.906732022762,0.256743815683,0.844474275907,0.684,22,0,2.51381066518,1475.54789225,6.29159178693,1
8580,0.906666829921,0.256189925106,0.8436659218970001,0.684,22,0,2.6696725565,1381.96309718,5.53829116581,1
8610,0.8648907480570001,0.254350954089,0.8322779505419999,0.684,22,0,2.99471522949,544.2563511669999,6.396034175,1
8611,0.8640088758300001,0.260494209294,0.840849237783,0.684,22,0,2.84477285532,1304.5598579500004,7.117682287489999,1
8631,0.954281477065,0.5445114456369999,1.17065577671,0.684,22,0,1.9302906925,384.692757396,6.71611621801,1
8669,0.962820825906,0.250876820293,0.8478273399940001,0.684,22,0,2.78100553694,966.170655972,5.16039497991,1
8672,0.978379940165,0.625231044046,1.25196862221,0.684,22,0,4.009363668450001,727.9005868739999,8.60803922135,1
8680,0.979459586143,0.628442937136,1.25447562456,0.684,22,0,4.01864764827,817.196612632,8.16904157606,1
8686,0.840318676779,0.274328768253,0.85535894006,0.684,22,0,2.65424987081,1869.93985621,7.92837020631,1
8689,0.839247743289,0.275474290053,0.856740494569,0.684,22,0,2.56642608021,1796.27330933,7.368417104090001,1
8701,0.926702561015,0.30215761318,0.906967877331,0.684,22,0,2.58725041477,1247.25064554,6.629135343450001,1
8703,0.925451406566,0.304706102068,0.909738833254,0.684,22,0,2.58638756246,1377.2457734099996,6.14316071447,1
8730,0.92655326426,0.301851838827,0.906378418207,0.684,22,0,2.39848866065,1290.36629586,10.3357434895,1
8734,0.885476720554,0.260723046131,0.845694364221,0.684,22,0,2.8413099058,1598.65855923,7.480487425110001,1
8735,0.879611228743,0.260940611362,0.844770412291,0.684,22,0,2.83067780443,1518.56488408,7.27851405987,1
8736,0.924399516039,0.420135468245,1.03876805933,0.684,22,0,2.79615566259,2559.58629289,6.60584620744,1
8739,0.924889722696,0.4220960805049999,1.04067942271,0.684,22,0,2.66695765732,2520.6809596,8.21669517921,1
8743,0.765838637687,0.257612043828,0.815694278792,0.684,22,0,2.9432654900300004,282.930806974,7.164686048179999,1
8752,0.850226799292,0.2616862755799999,0.839626913624,0.684,22,0,3.03824485696,1517.64937599,7.02844215966,1
8757,0.859401969533,0.261105092994,0.8407439192139999,0.684,22,0,3.07014673966,1402.5015082499997,6.20267754884,1
8764,0.824537687004,0.258926402245,0.8302561917479999,0.684,22,0,2.994298774,1484.76795015,7.857724351490001,1
8765,0.827481982885,0.260683644149,0.833371570817,0.684,22,0,2.95790549815,1618.98189833,7.98438921925,1
8769,0.93736255472,0.477408457105,1.09963113171,0.684,22,0,3.15596255308,1374.1888978700003,4.56824004509,1
8775,0.8363662592829999,0.257819088236,0.831203829858,0.684,22,0,3.17833959532,1216.87187486,5.65546980994,1
8782,0.933719360603,0.282099557373,0.881826469358,0.684,22,0,2.8845765449500003,907.705212518,4.34476547213,1
8801,0.918867529522,0.315404415131,0.918321251869,0.684,22,0,2.53726135652,2546.31196185,6.89000533189,1
8804,0.918513941765,0.316400453448,0.919201692939,0.684,22,0,2.5521365684,2638.018246300001,7.0620698844400005,1
8835,0.8229448556900001,0.275609027798,0.8534312605859999,0.684,22,0,2.84945672162,1924.52416838,5.60226231016,1
8837,0.776258426198,0.275570718919,0.843211925636,0.684,22,0,3.12724996438,1282.78429456,4.53212434371,1
8842,0.95329712102,0.543162927032,1.17040853546,0.684,22,0,2.73484618112,912.945770969,4.77152860565,1
8849,0.7862593521150001,0.274993169203,0.844601086357,0.684,22,0,3.1063077165100004,1328.6600683100005,3.96374935131,1
8850,0.7812818327259999,0.275258635321,0.8438807918179999,0.684,22,0,3.09473395613,1306.3510609699997,4.8256768083,1
8925,0.946278690188,0.2543334535979999,0.849315659867,0.684,22,0,2.65670769385,1249.2447212300003,7.27103657117,1
8930,0.954077173682,0.544541969019,1.17107809992,0.684,22,0,2.00963365464,549.93539256,8.36612098492,1
8931,0.952438950539,0.538718984289,1.16515695847,0.684,22,0,2.07931570794,620.3271993,7.84738276349,1
8935,0.7733231628380001,0.266645412754,0.8300460433519999,0.684,22,0,2.8358444864,746.839251418,7.525449895249999,1
8962,0.979958471385,0.246006443555,0.8444154847750001,0.684,22,0,1.82846987319,385.31664234,6.20802804101,1
8966,0.981647489163,0.245502347556,0.84404281928,0.684,22,0,1.73615801409,283.384988108,6.25662334167,1
8981,0.959766896332,0.251477655242,0.848048497649,0.684,22,0,2.62000285662,1053.9519402,6.39640328771,1
8982,0.96004828016,0.251156867544,0.8476452857260001,0.684,22,0,2.7326825646,1050.50610675,6.000686588200001,1
8987,0.74826356516,0.256740239717,0.8105759580259999,0.684,22,0,2.82014848789,138.42515832900003,7.39814282737,1
8997,0.8723347187039999,0.261100553804,0.843465744345,0.684,22,0,3.02557747112,1422.4299220099997,5.46934514365,1
8998,0.866311561677,0.26115553033,0.842274219759,0.684,22,0,2.98461756014,1383.9563545,6.08451999806,1
9025,0.8014384551479999,0.258815656467,0.825144905394,0.684,22,0,2.8793931561000004,1104.95525755,6.64537440971,1
9026,0.809267152239,0.264855612207,0.8353551846960001,0.684,22,0,2.89666859788,1363.17585176,6.49502798069,1
9027,0.807119321207,0.263236865915,0.83260969869,0.684,22,0,2.74238669492,1287.1399394700004,7.72978280987,1
9028,0.804405947863,0.261015739481,0.828890989392,0.684,22,0,2.79401291073,1184.3613666499996,7.31748114283,1
9030,0.924640868391,0.4200751236509999,1.03822661468,0.684,22,0,2.68277788513,2571.1436117799994,7.31513558321,1
9032,0.925316204627,0.4218647964299999,1.03954784075,0.684,22,0,2.9961584426,2538.92410388,7.14325499535,1
9051,0.6671763360499999,0.244239971042,0.774274021387,0.684,22,0,2.3244519233700003,1228.27431912,7.54315317594,1
9052,0.666982922514,0.2423611056,0.771595641718,0.684,22,0,2.27213314493,1280.7201372899997,8.01821953587,1
9053,0.666495624235,0.238649622869,0.766276949543,0.684,22,0,2.38321798834,1407.3980896,7.91716173757,1
9072,0.7124374131360001,0.2351035289469999,0.7720488965510001,0.684,22,0,3.25573010678,885.7040697029998,5.0466074486400005,1
9086,0.924664665759,0.415642082691,1.0317595005,0.684,22,0,2.7895250168900003,2679.73537985,6.65379147737,1
9096,0.918146090375,0.369613707066,0.980288336674,0.684,22,0,2.6204364256,3722.72100485,5.910251671929999,1
9097,0.917805843312,0.365425288677,0.975451112821,0.684,22,0,2.7051744468,3799.64189956,7.05003651475,1
9098,0.917360003722,0.3589904677059999,0.968011146885,0.684,22,0,2.8279239616100003,3862.84406472,7.43764942797,1
9106,0.916809124166,0.345868623976,0.952759430326,0.684,22,0,3.07494543955,3590.37712525,4.67416767621,1
9127,0.820193242033,0.256416210035,0.8257734427850001,0.684,22,0,3.09805425145,1303.42482688,7.86670142833,1
9133,0.833913033207,0.257547169924,0.8302972912790001,0.684,22,0,2.99174138904,1217.6768832700004,7.49910699328,1
9163,0.976790143272,0.620704592285,1.25008638835,0.684,22,0,1.32529469285,67.6089555946,5.59062367094,1
9164,0.975491667198,0.6168509863189999,1.2473345308,0.684,22,0,1.3945597394800002,47.1105517505,5.5482132151900005,1
9177,0.98702082634,0.651118275523,1.27258830269,0.684,22,0,2.10429703294,40.9556460973,5.77369262775,1
9178,0.987798140994,0.653454259552,1.27458956324,0.684,22,0,2.19556666247,40.7310833931,5.85664499402,1
9179,0.988459736109,0.655430555344,1.27625809456,0.684,22,0,2.27151830196,59.7224138433,5.06581013493,1
9180,0.988967916723,0.656942159443,1.27751771474,0.684,22,0,2.22903081261,74.1824604391,5.19178670592,1
9181,0.9892883633,0.657892756775,1.2783025718099998,0.684,22,0,2.1783472244,111.369333402,5.81673310741,1
9185,0.984290896604,0.642847970128,1.26534942538,0.684,22,0,1.6127998489500002,164.592088964,8.12901570247,1
9274,0.962186874662,0.5711717264989999,1.1970007283300002,0.684,22,0,2.20394206988,211.156692923,8.48947754653,1
9275,0.960553004344,0.565686457356,1.19159737428,0.684,22,0,2.41520457268,187.723036553,8.91446838294,1
9294,0.669028576215,0.214980691423,0.733617894848,0.684,22,0,3.33034167991,1112.63960392,6.45342203966,1
9296,0.917531923814,0.324387821962,0.917902368036,0.684,22,0,1.412430571,2817.97607124,6.3106069589,1
9297,0.91781761863,0.327133374864,0.92107022784,0.684,22,0,1.74106916318,2763.4059015399994,4.96567778061,1
9306,0.919865084106,0.304217305163,0.904205403451,0.684,22,0,2.53655520116,2400.8503942200005,8.17217314384,1
9307,0.920356743676,0.30430539591,0.904785094942,0.684,22,0,2.38733446656,2306.7626701799995,8.13081745091,1
9321,0.91670293121,0.326597367303,0.929251668817,0.684,22,0,3.22685811705,3320.5467041,4.97837637585,1
